,theta,k1,k2,x0,x1,e1,e2,v2
629,5.0,0.00022229999999999998,0.001,2149.532520244635,112.07730446506528,0.0022899213132501965,0.0005181013340990742,0.005707930844642351
630,5.0,0.00033339999999999997,1e-07,2131.9684180462878,129.42363800256572,0.00257635772314771,0.0005181013339658114,0.005771293343638353
631,5.0,0.00033339999999999997,0.00011119999999999999,0.5467606857020589,1.6330549849997302,1.5605918609958551,0.576128677717341,0.9705273227307403
632,5.0,0.00033339999999999997,0.00022229999999999998,0.504418631355824,0.7571952370959727,1.6885313251232406,1.1517392515635034,0.9728463114470306
633,5.0,0.00033339999999999997,0.00033339999999999997,0.4977429849854289,0.4926549659812097,1.7106886794438698,1.727349807375454,0.973237904056773
634,5.0,0.00033339999999999997,0.00044449999999999996,0.4955335232224992,0.3650775923987727,1.7181536624296965,2.3029603869202027,0.9733753280108324
635,5.0,0.00033339999999999997,0.0005556,0.4945399088768454,0.28997844405708556,1.721532475355475,2.878570988380712,0.9734405655249104
636,5.0,0.00033339999999999997,0.0006666999999999999,0.4940095694607143,0.24050309160598587,1.7233414724140637,3.4541816185382617,0.9734772021987498
637,5.0,0.00033339999999999997,0.0007777999999999998,0.49369355933771736,0.20544909685278848,1.724421236322135,4.029792117958901,0.9735001095379049
638,5.0,0.00033339999999999997,0.0008888999999999999,0.4934901637884983,0.17931330354986075,1.7251169428838093,4.605402726803608,0.9735155437245906
639,5.0,0.00033339999999999997,0.001,0.4933515902895943,0.15907651432024722,1.7255912519474226,5.181013316454385,0.9735265261954695
640,5.0,0.00044449999999999996,1e-07,2118.0177139853167,143.25496949554108,0.002803922120108938,0.0005181013340683878,0.005811538070331257
641,5.0,0.00044449999999999996,0.00011119999999999999,0.4083498886919284,1.6469495798284945,2.0771995594765262,0.5761286846181349,0.9776172432675229
642,5.0,0.00044449999999999996,0.00022229999999999998,0.3763933887755865,0.7627289605618908,2.2504621377837997,1.1517392642707691,0.9794522133870017
643,5.0,0.00044449999999999996,0.00033339999999999997,0.3713660161800128,0.496123660866047,2.2804342115999128,1.7273498474674258,0.979766425333335
644,5.0,0.00044449999999999996,0.00044449999999999996,0.36970304298518336,0.3676062342220037,2.2905279001531818,2.30296043068115,0.9798782002625043
645,5.0,0.00044449999999999996,0.0005556,0.36895540292928375,0.2919686133427167,2.2950954868329156,2.878570964705251,0.979931911433176
646,5.0,0.00044449999999999996,0.0006666999999999999,0.36855640550280155,0.24214409761039637,2.297540659740755,3.454181547340358,0.9799623974730337
647,5.0,0.00044449999999999996,0.0007777999999999998,0.36831866612302233,0.20684526602900907,2.299000123152348,4.029792108223431,0.9799816483253516
648,5.0,0.00044449999999999996,0.0008888999999999999,0.3681656586222977,0.18052826019654486,2.299940436630851,4.605402736990363,0.9799947378336437
649,5.0,0.00044449999999999996,0.001,0.3680614092508261,0.16015191851317662,2.300581521558701,5.181013343557599,0.9800041182075652
650,5.0,0.0005556,1e-07,2106.253548935237,154.94629809689687,0.002995843954706486,0.0005181013337893512,0.00584029235958233
