,theta,k1,k2,x0,x1,e1,e2,v2
831,10.0,0.00033339999999999997,0.00011119999999999999,0.4928384984394186,7.138833581166143,1.727349805585613,0.1945050568607466,0.9722056463515648
832,10.0,0.00033339999999999997,0.00022229999999999998,0.4928384810717407,5.121156081392258,1.727349865167928,0.23931382968483603,0.9725950589928126
833,10.0,0.00033339999999999997,0.00033339999999999997,0.4928384775735036,4.300109454624523,1.727349863349716,0.26957611970857814,0.9727535231347246
834,10.0,0.00033339999999999997,0.00044449999999999996,0.4928384985819852,3.820081857404598,1.7273498051354788,0.2932924420367111,0.972846165426757
835,10.0,0.00033339999999999997,0.0005556,0.4928384846306442,3.493626453917153,1.72734984998195,0.3131434035229447,0.9729091720334325
836,10.0,0.00033339999999999997,0.0006666999999999999,0.49283849283572884,3.2520823683495292,1.7273498111275127,0.3303957486624664,0.9729557896824351
837,10.0,0.00033339999999999997,0.0007777999999999998,0.49283846925455876,3.0634510858892865,1.727349905558931,0.3457602665801944,0.9729921967617884
838,10.0,0.00033339999999999997,0.0008888999999999999,0.4928384995568309,2.910500928472609,1.7273497992131068,0.3596802880816995,0.973021714539094
839,10.0,0.00033339999999999997,0.001,0.4928384995568309,2.910500928472609,1.7273497992131068,0.3596802880816995,0.973021714539094
840,10.0,0.00044449999999999996,1e-07,0.4928384995568309,2.910500928472609,1.7273497992131068,0.3596802880816995,0.973021714539094
841,10.0,0.00044449999999999996,0.00011119999999999999,0.4928384995568309,2.910500928472609,1.7273497992131068,0.3596802880816995,0.973021714539094
842,10.0,0.00044449999999999996,0.00022229999999999998,0.3676750925550184,5.136302972255687,2.3029604239683565,0.24043571852567128,0.9790639349358624
843,10.0,0.00044449999999999996,0.00033339999999999997,0.4928384995568309,2.910500928472609,1.7273497992131068,0.3596802880816995,0.973021714539094
844,10.0,0.00044449999999999996,0.00044449999999999996,0.4928384995568309,2.910500928472609,1.7273497992131068,0.3596802880816995,0.973021714539094
845,10.0,0.00044449999999999996,0.0005556,0.4928384985819852,3.820081857404598,1.7273498051354788,0.2932924420367111,0.972846165426757
