,circuit,initialization,loss,k1_trace,k2_trace,n1_trace,n2_trace,theta1_trace,theta2_trace,time,loss_auc
3,nc,86,0.44452850591908993,0.0002722424546183425,0.0005652391081618837,2.234056860675919,3.2460884961418293,1.8387049026980549,4.265588414901513,5.185405969619751,17.10061603966386
4,nc,86,0.38132655034428853,0.00022989908014698894,0.00048825616885431124,2.237822048264561,3.2357823479970547,1.8340888852358124,4.266131651918044,5.185405969619751,17.10061603966386
5,nc,86,0.3154670734982469,0.00017253696665037266,0.00042342038950042343,2.220885132375045,3.278913390764918,1.8330511178729705,4.267716163106851,5.185405969619751,17.10061603966386
6,nc,86,0.25058232069359837,0.00012401949692296475,0.0003488791859937771,2.2539572145294033,3.2656091902903803,1.8323955359630366,4.264930627290036,5.185405969619751,17.10061603966386
7,nc,86,0.19383911519768984,8.261908654473154e-05,0.00027804724460431924,2.267420182869764,3.2922537589918455,1.8333931223631104,4.260157641139697,5.185405969619751,17.10061603966386
8,nc,86,0.1465574735527122,6.38414944731474e-05,0.00019811244179661352,2.2865199792178927,3.271181198716319,1.8383168865882225,4.259661365968737,5.185405969619751,17.10061603966386
9,nc,86,0.10990038993922702,5.525068282230664e-05,0.00012892222113377688,2.3266263565483865,3.270985030169886,1.8427150754010464,4.255666438119816,5.185405969619751,17.10061603966386
10,nc,86,0.06924813799382395,5.478309682979616e-05,4.497292953077839e-05,2.310224464660947,3.2198856151274575,1.8428318428452048,4.254825236218206,5.185405969619751,17.10061603966386
11,nc,86,0.06275170348723996,4.8184057608083226e-05,2.8074711226709115e-05,2.403544243597827,3.2258607439736724,1.840747155501174,4.257043405422088,5.185405969619751,17.10061603966386
12,nc,86,0.06275170348723996,4.8184057608083226e-05,2.8074711226709115e-05,2.403544243597827,3.2258607439736724,1.840747155501174,4.257043405422088,5.185405969619751,17.10061603966386
0,nc,85,0.5270392593847107,0.00023381031007620832,0.0007754201784338614,2.9126823877869725,1.8622257221210174,9.549368601155532,5.511078845482119,5.855715990066528,14.284756218478899
1,nc,85,0.46077011777053467,0.00015637078584407479,0.000732885843635667,2.8811870316308976,1.8886677986309561,9.54859141638265,5.508975495859968,5.855715990066528,14.284756218478899
2,nc,85,0.3998236783642308,0.0001173419039085017,0.000654855688669205,2.8401727962593393,1.9009042280500739,9.550539400018886,5.507646287230664,5.855715990066528,14.284756218478899
3,nc,85,0.33701321221745534,8.668640864909663e-05,0.0005607614711959924,2.8340542089280136,1.8951778193072477,9.551640578664117,5.508033979629509,5.855715990066528,14.284756218478899
4,nc,85,0.289484583927915,5.705270610390392e-05,0.00048769802015352263,2.8381535825158277,1.893066656636868,9.553838754748902,5.502307622922473,5.855715990066528,14.284756218478899
5,nc,85,0.2524393798413533,4.752631747353444e-05,0.00041573211671653545,2.865451935566888,1.9019775723276706,9.558022548145667,5.497665274975871,5.855715990066528,14.284756218478899
6,nc,85,0.22313763595360203,7.543715555700361e-05,0.00034292635588258075,2.8118774851871806,1.9167811113440363,9.560851525817364,5.4982187037361845,5.855715990066528,14.284756218478899
7,nc,85,0.17617837958926993,5.2196121048845867e-05,0.00026262519088747163,2.7761580357274047,1.9006894006513422,9.561264980135087,5.502039254148635,5.855715990066528,14.284756218478899
8,nc,85,0.1316326278195189,3.9820935507380094e-05,0.0001716532048616054,2.766161726115427,1.9063029538457952,9.559857716934504,5.505562711803307,5.855715990066528,14.284756218478899
9,nc,85,0.0953854292199043,4.8209991380735356e-05,0.0001012242761268057,2.7490027744436087,1.9134015459866618,9.562565761073216,5.499324747551853,5.855715990066528,14.284756218478899
10,nc,85,0.0705742189533086,7.587460798805435e-05,2.1843171341055697e-05,2.702148798117191,1.8923279334987197,9.562732221371654,5.501031047780359,5.855715990066528,14.284756218478899
11,nc,85,0.0631654220042421,5.2752458825761584e-05,2.720387827461697e-05,2.7660034999645577,1.9630050193222597,9.562204596018757,5.499197698987948,5.855715990066528,14.284756218478899
12,nc,85,0.06255128556139308,4.796687802057212e-05,2.5979802758815384e-05,2.6759330512906527,1.9979061831209473,9.564264166605927,5.497712304103367,5.855715990066528,14.284756218478899
13,nc,85,0.06255128556139308,4.796687802057212e-05,2.5979802758815384e-05,2.6759330512906527,1.9979061831209473,9.564264166605927,5.497712304103367,5.855715990066528,14.284756218478899
0,nc,84,0.9390658788047394,0.0008023067018156228,0.0009469632454028775,3.9397614513671098,1.437471532592317,2.879026875069704,7.4153621907307725,6.998478889465332,34.93234043749764
1,nc,84,0.872011411691162,0.0007222210745043652,0.0009035038278517411,3.955183727226925,1.4513068261559878,2.877580668317158,7.412107719980438,6.998478889465332,34.93234043749764
2,nc,84,0.8078309339039828,0.0006591710125302065,0.0008464544599961084,3.936867800872742,1.4356840647506774,2.8780717572567696,7.407453261208972,6.998478889465332,34.93234043749764
3,nc,84,0.7481787127784185,0.0005952063565072625,0.0007999353588707509,3.9064097045121247,1.4094830661429432,2.8783356138834577,7.412061239091358,6.998478889465332,34.93234043749764
4,nc,84,0.6753542097562355,0.0005310304213337609,0.0007273444432315562,3.9097604769380014,1.4036512995565869,2.880354822749885,7.4108000860900285,6.998478889465332,34.93234043749764
5,nc,84,0.6163286450210443,0.00047242423075301076,0.0006765113136684334,3.9369208979624752,1.4538271861977914,2.878545280686169,7.4088037017434205,6.998478889465332,34.93234043749764
6,nc,84,0.5523819134941998,0.00043263732129525644,0.0005939737446243122,3.911671937301112,1.463992664504107,2.877113425966602,7.411370185280515,6.998478889465332,34.93234043749764
7,nc,84,0.48907909448365666,0.0003541694324356076,0.0005585728170934938,3.9074026965929605,1.419912935398099,2.8748131184206893,7.412366048388608,6.998478889465332,34.93234043749764
8,nc,84,0.426813132359089,0.0003136263416261611,0.00048097219720151285,3.8990031637391467,1.4391418704267376,2.879096089694667,7.411593305273933,6.998478889465332,34.93234043749764
9,nc,84,0.3557285555334713,0.00024951632320821125,0.0004137505549831951,3.9092371668610584,1.454355366059757,2.87881730547038,7.414798299848463,6.998478889465332,34.93234043749764
10,nc,84,0.2844394588068766,0.0001638215274359787,0.0003713684864312608,3.89823152194423,1.4460776732661693,2.8805801887804954,7.4129016130839025,6.998478889465332,34.93234043749764
11,nc,84,0.22360752941483308,0.00011234159710667257,0.0003076465793983644,3.9339888111342076,1.4709103127353325,2.8842875568728936,7.413344713601917,6.998478889465332,34.93234043749764
12,nc,84,0.16119240944312416,5.254072995567775e-05,0.00023254856832728656,3.929445719075614,1.4625906510617714,2.8821579509530446,7.411793048599551,6.998478889465332,34.93234043749764
13,nc,84,0.124295736436801,6.113659878572206e-05,0.00015507658334650362,3.872794249624096,1.4478427653386368,2.8842008214755137,7.410898725052295,6.998478889465332,34.93234043749764
14,nc,84,0.08434769380844168,3.8205128242889755e-05,7.549496185266169e-05,3.8736563732900664,1.403378582056794,2.8865718707597265,7.408447360419686,6.998478889465332,34.93234043749764
15,nc,84,0.06356380744388175,3.8363073190882986e-05,2.2504949166791497e-05,3.854988141664884,1.3963158433125942,2.884105912110937,7.400582531589628,6.998478889465332,34.93234043749764
16,nc,84,0.06356380744388175,3.8363073190882986e-05,2.2504949166791497e-05,3.854988141664884,1.3963158433125942,2.884105912110937,7.400582531589628,6.998478889465332,34.93234043749764
0,nc,83,0.5916346020827853,0.00028526558709333064,0.0008445860460946738,3.4211022203955195,2.584223199961596,8.451109095578062,7.213610779600625,5.391247034072876,16.029453385767372
1,nc,83,0.5308861403374591,0.00024758254617815385,0.0007670196290103539,3.44774860418641,2.6200752882355047,8.453444255423452,7.213133912585592,5.391247034072876,16.029453385767372
2,nc,83,0.4685700609820155,0.00020625994500845385,0.0006906094107101646,3.409395637922146,2.5900520923678356,8.454278165478097,7.213480874580446,5.391247034072876,16.029453385767372
3,nc,83,0.3949733663540272,0.00013008037398118307,0.0006310870280995539,3.4088401949429477,2.5698849835272193,8.452830579132273,7.214090690189486,5.391247034072876,16.029453385767372
4,nc,83,0.3297372568474877,8.398327699754632e-05,0.0005487212508807384,3.427033522687808,2.5883942205307227,8.450965172767582,7.213257783991918,5.391247034072876,16.029453385767372
5,nc,83,0.2871944993322891,6.192267315383088e-05,0.00048068594382667253,3.440573393522977,2.6438380168804807,8.45492742009537,7.212501188277238,5.391247034072876,16.029453385767372
6,nc,83,0.2422942078561274,6.114230665935927e-05,0.00039130039555866706,3.434569956647508,2.6265068638870823,8.45839841473518,7.2146654994646715,5.391247034072876,16.029453385767372
7,nc,83,0.20390792070244174,6.88030889898802e-05,0.00030959058714832247,3.4662805770321232,2.6556883978037336,8.458440606269612,7.2109138115190055,5.391247034072876,16.029453385767372
8,nc,83,0.15622166494731896,6.593224070196638e-05,0.00021612416794498758,3.4499493617940353,2.656927299635569,8.460623317067366,7.20865301387249,5.391247034072876,16.029453385767372
9,nc,83,0.11399417521998531,3.9293028317710554e-05,0.00013595526412736695,3.473061907921377,2.660440007610965,8.45941291289134,7.213311621487952,5.391247034072876,16.029453385767372
10,nc,83,0.08694197090146968,4.964884946198175e-05,8.402012559561197e-05,3.5022023379542295,2.6189197908321336,8.465358531267267,7.2166091470800255,5.391247034072876,16.029453385767372
11,nc,83,0.0635680750876401,5.15396936719531e-05,3.073196141105671e-05,3.525090098098378,2.686694956644193,8.461854219099129,7.213760545276388,5.391247034072876,16.029453385767372
12,nc,83,0.0635680750876401,5.15396936719531e-05,3.073196141105671e-05,3.525090098098378,2.686694956644193,8.461854219099129,7.213760545276388,5.391247034072876,16.029453385767372
0,nc,82,0.19974363326802835,0.00011360382148060136,0.0002584562830097341,3.8642604353081307,1.9300589845651233,6.325519833702107,4.000881963458016,2.638484001159668,2.47322097528903
1,nc,82,0.14189354755607372,6.168516724243083e-05,0.0001900497527195028,3.8845281955821687,1.92372017245691,6.328799594091569,4.004196106618852,2.638484001159668,2.47322097528903
2,nc,82,0.09062407776556616,5.1718469569349104e-05,9.112110026313133e-05,3.878588711588743,1.9244253346010107,6.328059078024628,4.004677516344165,2.638484001159668,2.47322097528903
3,nc,82,0.06782082138763174,4.9627152005355525e-05,1.667773149236732e-05,3.9057347588424025,1.9282850303055377,6.332840182442731,4.008440640257613,2.638484001159668,2.47322097528903
4,nc,82,0.06295595447634678,4.656159979623232e-05,2.1904549907287284e-05,3.868069161745147,1.9104794719661653,6.333913314983616,4.017447518907518,2.638484001159668,2.47322097528903
5,nc,82,0.06295595447634678,4.656159979623232e-05,2.1904549907287284e-05,3.868069161745147,1.9104794719661653,6.333913314983616,4.017447518907518,2.638484001159668,2.47322097528903
0,nc,81,0.6777556509336429,0.0007825165780892685,0.0004801294996148727,1.161537319408419,2.489461091985945,9.758701775792296,8.324677767294947,6.246496200561523,18.694770902882365
1,nc,81,0.6097063280573035,0.0007173095376332079,0.0004180845378752168,1.131878819910564,2.486255925580723,9.758121631070601,8.327800119170899,6.246496200561523,18.694770902882365
2,nc,81,0.5433104753551894,0.0006723043395775887,0.00034127212960113857,1.1447774414005318,2.444325288863876,9.759103942809647,8.32706977872958,6.246496200561523,18.694770902882365
3,nc,81,0.48324853495203635,0.0006288456190258189,0.00027478327834222927,1.1307033645751763,2.402229098776936,9.757284101034454,8.323342553220868,6.246496200561523,18.694770902882365
4,nc,81,0.42482943374274795,0.0005452423166657174,0.0002470769281733955,1.1404961997894807,2.439107405098889,9.758526335711629,8.320827355024345,6.246496200561523,18.694770902882365
5,nc,81,0.35260045181572214,0.0004900589726795334,0.00017068959632356552,1.1533363186417513,2.412261744874479,9.759298945616798,8.32214842787542,6.246496200561523,18.694770902882365
6,nc,81,0.2869081446917901,0.00040713795901417554,0.0001302431077353797,1.138335876587749,2.414947796416218,9.761603472720056,8.324840777039126,6.246496200561523,18.694770902882365
7,nc,81,0.228776711603287,0.00035341120113707974,7.685112866534781e-05,1.1593211460621382,2.4309952489673097,9.75567195771624,8.324158554445978,6.246496200561523,18.694770902882365
8,nc,81,0.16755749230734873,0.00026029648133639774,5.092196383894867e-05,1.1624280057198493,2.4300589833383817,9.753320665929131,8.323189323354995,6.246496200561523,18.694770902882365
9,nc,81,0.12693372388122964,0.0001897468695379208,1.7742401086534354e-05,1.138677661350101,2.4545442910023967,9.757823224865193,8.320485703477333,6.246496200561523,18.694770902882365
10,nc,81,0.08080958854510685,0.000101002891347249,2.976751913148079e-05,1.1211089657292015,2.4814325216217687,9.759695974195834,8.322930182672778,6.246496200561523,18.694770902882365
11,nc,81,0.06368841181230957,5.303042191762344e-05,2.1933838316606727e-05,1.076667334220345,2.4817252489027553,9.752306944656235,8.324352700045525,6.246496200561523,18.694770902882365
12,nc,81,0.06341411669116195,3.828784001579158e-05,2.3919322564805208e-05,1.08374289451759,2.5583403901214066,9.756624035427043,8.328819290961823,6.246496200561523,18.694770902882365
0,nc,80,0.929566990523463,0.0008201520790259645,0.000907363164029489,2.5184974783832246,1.3767824712613954,1.6364137213460708,8.246382983966196,7.6047890186309814,34.492684346372975
1,nc,80,0.8642782207995883,0.0007461144883426714,0.0008600275776163558,2.497495508974498,1.3576281762771893,1.6337100216217761,8.249101087108897,7.6047890186309814,34.492684346372975
2,nc,80,0.7909016277310582,0.000669208042159899,0.0008003291370267351,2.484736847359929,1.3735428159056107,1.634572515307353,8.24854389782113,7.6047890186309814,34.492684346372975
3,nc,80,0.7296534886543825,0.000637989941471764,0.0007123274847873886,2.458283631649224,1.395989925532213,1.6339850633182147,8.247888275547327,7.6047890186309814,34.492684346372975
4,nc,80,0.666797573013641,0.000570169554434162,0.0006638989435910255,2.489224378595139,1.391773604023689,1.6377585084250235,8.25044967265363,7.6047890186309814,34.492684346372975
5,nc,80,0.6038943746777363,0.000506820765977096,0.0006107201683071735,2.497073203559874,1.4188056653002388,1.6411626632134633,8.253924993484546,7.6047890186309814,34.492684346372975
6,nc,80,0.5381071809710953,0.0004380918216287386,0.0005585379330273179,2.466700058531198,1.4496377487489673,1.6425668585057913,8.251727211012744,7.6047890186309814,34.492684346372975
7,nc,80,0.47949219336154775,0.0003703680473059272,0.0005201261192382667,2.4859827534342593,1.4316426918739626,1.6371485108511872,8.253478009195383,7.6047890186309814,34.492684346372975
8,nc,80,0.41724365501676464,0.0003055016624888064,0.0004713030149801514,2.474039210796513,1.3935564493173827,1.6359973044141929,8.257580348652915,7.6047890186309814,34.492684346372975
9,nc,80,0.3457883206119586,0.0002424245577213636,0.00040215182757698156,2.4884140057941297,1.3644412557895516,1.634638766272046,8.25750961527074,7.6047890186309814,34.492684346372975
10,nc,80,0.27878391403984604,0.0001963627690899974,0.00032187792657263305,2.5054989551580604,1.3559882136979418,1.6343642768916742,8.260770793874036,7.6047890186309814,34.492684346372975
11,nc,80,0.21865122338020837,0.0001185542888860307,0.00029094850970160457,2.5019684061262843,1.4056005427867355,1.6347639447891946,8.263005497799517,7.6047890186309814,34.492684346372975
12,nc,80,0.1614773952778772,9.38815903801413e-05,0.00020239918283326404,2.5043478562116808,1.3993715982950714,1.6385043784908957,8.261972401967903,7.6047890186309814,34.492684346372975
13,nc,80,0.11180194880420694,5.834305232645839e-05,0.0001314328220271023,2.529435821112313,1.3683145268551158,1.6393005249737664,8.257451942527275,7.6047890186309814,34.492684346372975
14,nc,80,0.06973767955990129,4.653249322921829e-05,4.754917799121076e-05,2.517931945207282,1.3262849681209503,1.639186918540002,8.254412318625105,7.6047890186309814,34.492684346372975
15,nc,80,0.06344830497724624,3.8976082681419804e-05,2.761201094779062e-05,2.577541360733123,1.3719180118003822,1.64478751428289,8.251631876811995,7.6047890186309814,34.492684346372975
