,circuit,loss,k1,k2,theta1,theta2,Circuit
1745,"((0, 0, 1), (0, 0, 1))",989553.7311566905,0.2601142049070408,0.15278125337858728,7.455553433639923,0.49633397251349326,No Control
1746,"((0, 0, 1), (0, 0, 1))",2203328.1484601037,0.3880838373554513,0.4608715692705808,7.1307880906975845,0.878371366435883,No Control
1747,"((0, 0, 1), (0, 0, 1))",359.5734895204796,0.004699920449837679,0.09393768050236068,7.614285067332448,0.1866014870500053,No Control
1748,"((0, 0, 1), (0, 0, 1))",403172.4398529245,0.1660321941113017,0.26398849241380207,7.22721030793016,1.0951743027146248,No Control
1749,"((0, 0, 1), (0, 0, 1))",158978.35558569196,0.10421013862092667,0.5925039513101045,7.628785044055845,0.37609753964675435,No Control
1750,"((0, 0, 1), (0, 0, 1))",1099490.6731848079,0.2741554297594233,0.408130764382128,7.391921785357837,6.090638211225672,No Control
1751,"((0, 0, 1), (0, 0, 1))",496.66494923751367,0.005902357759578294,0.0029298645623298853,7.848514431486898,0.8656120396328517,No Control
1752,"((0, 0, 1), (0, 0, 1))",5395685.986146853,0.6072875241150654,0.15986032628480237,7.560891395801762,6.527485674000239,No Control
1753,"((0, 0, 1), (0, 0, 1))",3215640.5437204167,0.4688289108497852,0.26964810041105475,7.9280698924031885,5.855778607118508,No Control
1754,"((0, 0, 1), (0, 0, 1))",408904.37229896407,0.16723197726102695,0.08960266014987962,7.312502097105923,0.00882811924132032,No Control
1755,"((0, 0, 1), (0, 0, 1))",1785302.950290112,0.34921065116496725,2.942638324794705,7.083374108294084,0.572341813035369,No Control
1756,"((0, 0, 1), (0, 0, 1))",100608.24584386984,0.08292053851395303,0.3544997016989946,7.944944875703736,1.0033998393478947,No Control
1757,"((0, 0, 1), (0, 0, 1))",263.32783223526195,0.0043100603272217715,0.003709353827163528,7.439421417382979,0.20454206944814082,No Control
1758,"((0, 0, 1), (0, 0, 1))",705517.764585126,0.21963614596933928,0.15909862693136892,8.146310409864187,6.833717785776645,No Control
1759,"((0, 0, 1), (0, 0, 1))",137922.30162330036,0.09706609204482464,0.5424823908125089,7.741768123356082,6.733606988983062,No Control
1760,"((0, 0, 1), (0, 0, 1))",218.6817699520804,0.0025731305951395642,0.2550690110256317,8.38671866959652,0.7000069177458923,No Control
1761,"((0, 0, 1), (0, 0, 1))",2672436.110443067,0.42742159310211547,0.09824820157396073,7.729803433550957,1.1956640474408398,No Control
1762,"((0, 0, 1), (0, 0, 1))",1479283.5854884596,0.31800286605363287,0.35078702706028325,8.04137058524393,0.002707089602792867,No Control
1763,"((0, 0, 1), (0, 0, 1))",345.6053748699068,0.004932694981701233,0.0031750331974460763,7.234023444701313,0.4767689366243315,No Control
1764,"((0, 0, 1), (0, 0, 1))",4418156.709150063,0.5495189410899396,0.6949422730048606,7.589055526781616,5.744974320776167,No Control
1765,"((0, 0, 1), (0, 0, 1))",415423.0081441147,0.1792918403930323,0.006000729769349714,8.21859963793537,6.345659938471928,No Control
1766,"((0, 0, 1), (0, 0, 1))",901430.0626960462,0.2482372625895489,0.46336734221123577,8.40541460213844,7.718152445822001,No Control
1767,"((0, 0, 1), (0, 0, 1))",6515869.067886365,0.6673565325208063,0.19457446594469632,7.890247748924665,0.9130585944021649,No Control
1768,"((0, 0, 1), (0, 0, 1))",2593196.8362037484,0.42103597148521016,0.09235178484240664,7.435338469851571,0.7121881930764101,No Control
1769,"((0, 0, 1), (0, 0, 1))",215.82918933380003,0.0038993464019248638,0.005100762674710313,8.807929204767925,0.3188195050085973,No Control
1770,"((0, 0, 1), (0, 0, 1))",275081256.55423516,4.335607337718662,0.33047782052748614,8.583047464803837,7.27905822114978,No Control
1771,"((0, 0, 1), (0, 0, 1))",133863.53144050713,0.09567887907845965,0.24326837725177866,8.158405254389177,1.2474161724737822,No Control
1772,"((0, 0, 1), (0, 0, 1))",306.43278701277296,0.002612548672250863,0.42476578374225493,7.070851015887741,1.0654352588134153,No Control
1773,"((0, 0, 1), (0, 0, 1))",1280485.0770687095,0.29586920056521443,0.16913994048641895,7.753568661929964,0.17901253114860738,No Control
1774,"((0, 0, 1), (0, 0, 1))",88872571.73620303,2.464380984181747,4.070996723071783,7.945719567111973,7.068100476252054,No Control
1775,"((0, 0, 1), (0, 0, 1))",604190.0850062831,0.20315397287724973,1.3635515508895062,7.566958828398811,0.6565290515496591,No Control
1776,"((0, 0, 1), (0, 0, 1))",435085.539274752,0.5160921193408249,0.006139548822056823,9.057546186239906,0.4246587902687123,No Control
1777,"((0, 0, 1), (0, 0, 1))",186106.24294863566,0.11276428730806784,0.5655658499000285,8.255830795820064,0.9044507343160935,No Control
1778,"((0, 0, 1), (0, 0, 1))",1894809.756681754,0.35991315473749985,0.104011923362449,7.339952838181532,0.003096285061129578,No Control
1779,"((0, 0, 1), (0, 0, 1))",438790.57059364225,0.17320916462870525,0.29144396544831375,8.416195595019692,1.3317473901568202,No Control
1780,"((0, 0, 1), (0, 0, 1))",159865.58040251405,0.10457086550066438,0.17742030345666235,8.661441577421265,0.009749392254482903,No Control
1781,"((0, 0, 1), (0, 0, 1))",36262049.46066419,1.5742131598944673,0.37096291369200857,8.037150534155401,0.5982917359896429,No Control
1782,"((0, 0, 1), (0, 0, 1))",1353043.122280384,0.30404128127779906,1.9033990257004458,7.0670160430366264,1.0533084435405364,No Control
1783,"((0, 0, 1), (0, 0, 1))",145315.97547758924,0.40314761934758003,0.0035481227992531067,8.509992804245249,0.8144050103455748,No Control
1784,"((0, 0, 1), (0, 0, 1))",8076672.27149659,0.7429804213975567,0.23706080425530926,7.754022564242787,0.41171833336013863,No Control
1785,"((0, 0, 1), (0, 0, 1))",32.5585211168253,0.003907377102185989,5.485515217962603e-05,8.92339543999304,1.3356634065412745,No Control
1786,"((0, 0, 1), (0, 0, 1))",268.39919675858346,0.0012788557708528704,0.4944982854489637,7.557160033855027,0.0018993531627417015,No Control
1787,"((0, 0, 1), (0, 0, 1))",115129338.39717565,2.8612345395788084,0.09984614395697775,8.16387949150755,0.2151350320367671,No Control
1788,"((0, 0, 1), (0, 0, 1))",192061.38411035182,0.5659578385844535,0.004078400570433856,9.393001594387167,0.8115984375100451,No Control
1789,"((0, 0, 1), (0, 0, 1))",360.30073664930467,0.0013849599719496547,0.6705137662510459,7.221233431781769,1.1602041817722017,No Control
